datetimeobject,STUSPS,range,midpoint,median,score,rank
2020-02-13,NM,0.0,0.0,0.0,0.0,1.0
2020-02-13,NV,0.0,0.0,0.0,0.0,1.0
2020-02-13,NY,0.0,0.0,0.0,0.0,1.0
2020-02-13,OH,0.0,0.0,0.0,0.0,1.0
2020-02-13,OK,0.0,0.0,0.0,0.0,1.0
2020-02-13,OR,0.0,0.0,0.0,0.0,1.0
2020-02-13,PA,0.0,0.0,0.0,0.0,1.0
2020-02-13,PR,0.0,0.0,0.0,0.0,1.0
2020-02-13,RI,0.0,0.0,0.0,0.0,1.0
2020-02-13,SC,0.0,0.0,0.0,0.0,1.0
2020-02-13,SD,0.0,0.0,0.0,0.0,1.0
2020-02-13,TN,0.0,0.0,0.0,0.0,1.0
2020-02-13,TX,0.0,0.0,0.0,0.0,1.0
2020-02-13,UT,0.0,0.0,0.0,0.0,1.0
2020-02-13,VA,0.0,0.0,0.0,0.0,1.0
2020-02-13,VT,0.0,0.0,0.0,0.0,1.0
2020-02-13,WA,0.0,0.0,0.0,0.0,1.0
2020-02-13,WI,0.0,0.0,0.0,0.0,1.0
2020-02-13,WV,0.0,0.0,0.0,0.0,1.0
2020-02-13,WY,0.0,0.0,0.0,0.0,1.0
2020-02-14,AK,0.0,0.0,0.0,0.0,1.0
2020-02-14,AL,0.0,0.0,0.0,0.0,1.0
2020-02-14,AR,0.0,0.0,0.0,0.0,1.0
2020-02-14,AZ,0.0,0.0,0.0,0.0,1.0
2020-02-14,CA,0.0,0.0,0.0,0.0,1.0
2020-02-14,CO,0.0,0.0,0.0,0.0,1.0
2020-02-14,CT,0.0,0.0,0.0,0.0,1.0
2020-02-14,DC,0.0,0.0,0.0,0.0,1.0
2020-02-14,DE,0.0,0.0,0.0,0.0,1.0
2020-02-14,FL,0.0,0.0,0.0,0.0,1.0
2020-02-14,GA,0.0,0.0,0.0,0.0,1.0
2020-02-14,HI,0.0,0.0,0.0,0.0,1.0
2020-02-14,IA,0.0,0.0,0.0,0.0,1.0
2020-02-14,ID,0.0,0.0,0.0,0.0,1.0
2020-02-14,IL,0.0,0.0,0.0,0.0,1.0
2020-02-14,IN,0.0,0.0,0.0,0.0,1.0
2020-02-14,KS,0.0,0.0,0.0,0.0,1.0
2020-02-14,KY,0.0,0.0,0.0,0.0,1.0
2020-02-14,LA,0.0,0.0,0.0,0.0,1.0
2020-02-14,MA,0.0,0.0,0.0,0.0,1.0
2020-02-14,MD,0.0,0.0,0.0,0.0,1.0
2020-02-14,ME,0.0,0.0,0.0,0.0,1.0
2020-02-14,MI,0.0,0.0,0.0,0.0,1.0
2020-02-14,MN,0.0,0.0,0.0,0.0,1.0
2020-02-14,MO,0.0,0.0,0.0,0.0,1.0
2020-02-14,MS,0.0,0.0,0.0,0.0,1.0
2020-02-14,MT,0.0,0.0,0.0,0.0,1.0
2020-02-14,NC,0.0,0.0,0.0,0.0,1.0
2020-02-14,ND,0.0,0.0,0.0,0.0,1.0
2020-02-14,NE,0.0,0.0,0.0,0.0,1.0
2020-02-14,NH,0.0,0.0,0.0,0.0,1.0
2020-02-14,NJ,0.0,0.0,0.0,0.0,1.0
2020-02-14,NM,0.0,0.0,0.0,0.0,1.0
2020-02-14,NV,0.0,0.0,0.0,0.0,1.0
2020-02-14,NY,0.0,0.0,0.0,0.0,1.0
2020-02-14,OH,0.0,0.0,0.0,0.0,1.0
2020-02-14,OK,0.0,0.0,0.0,0.0,1.0
2020-02-14,OR,0.0,0.0,0.0,0.0,1.0
2020-02-14,PA,0.0,0.0,0.0,0.0,1.0
2020-02-14,PR,0.0,0.0,0.0,0.0,1.0
2020-02-14,RI,0.0,0.0,0.0,0.0,1.0
2020-02-14,SC,0.0,0.0,0.0,0.0,1.0
2020-02-14,SD,0.0,0.0,0.0,0.0,1.0
2020-02-14,TN,0.0,0.0,0.0,0.0,1.0
2020-02-14,TX,0.0,0.0,0.0,0.0,1.0
2020-02-14,UT,0.0,0.0,0.0,0.0,1.0
2020-02-14,VA,0.0,0.0,0.0,0.0,1.0
2020-02-14,VT,0.0,0.0,0.0,0.0,1.0
2020-02-14,WA,0.0,0.0,0.0,0.0,1.0
2020-02-14,WI,0.0,0.0,0.0,0.0,1.0
2020-02-14,WV,0.0,0.0,0.0,0.0,1.0
2020-02-14,WY,0.0,0.0,0.0,0.0,1.0
2020-02-15,AK,0.0,0.0,0.0,0.0,1.0
2020-02-15,AL,0.0,0.0,0.0,0.0,1.0
2020-02-15,AR,0.0,0.0,0.0,0.0,1.0
2020-02-15,AZ,0.0,0.0,0.0,0.0,1.0
2020-02-15,CA,0.0,0.0,0.0,0.0,1.0
2020-02-15,CO,0.0,0.0,0.0,0.0,1.0
2020-02-15,CT,0.0,0.0,0.0,0.0,1.0
2020-02-15,DC,0.0,0.0,0.0,0.0,1.0
2020-02-15,DE,0.0,0.0,0.0,0.0,1.0
2020-02-15,FL,0.0,0.0,0.0,0.0,1.0
2020-02-15,GA,0.0,0.0,0.0,0.0,1.0
2020-02-15,HI,0.0,0.0,0.0,0.0,1.0
2020-02-15,IA,0.0,0.0,0.0,0.0,1.0
2020-02-15,ID,0.0,0.0,0.0,0.0,1.0
2020-02-15,IL,0.0,0.0,0.0,0.0,1.0
2020-02-15,IN,0.0,0.0,0.0,0.0,1.0
2020-02-15,KS,0.0,0.0,0.0,0.0,1.0
2020-02-15,KY,0.0,0.0,0.0,0.0,1.0
2020-02-15,LA,0.0,0.0,0.0,0.0,1.0
2020-02-15,MA,0.0,0.0,0.0,0.0,1.0
2020-02-15,MD,0.0,0.0,0.0,0.0,1.0
2020-02-15,ME,0.0,0.0,0.0,0.0,1.0
2020-02-15,MI,0.0,0.0,0.0,0.0,1.0
2020-02-15,MN,0.0,0.0,0.0,0.0,1.0
2020-02-15,MO,0.0,0.0,0.0,0.0,1.0
2020-02-15,MS,0.0,0.0,0.0,0.0,1.0
2020-02-15,MT,0.0,0.0,0.0,0.0,1.0
2020-02-15,NC,0.0,0.0,0.0,0.0,1.0
2020-02-15,ND,0.0,0.0,0.0,0.0,1.0
2020-02-15,NE,0.0,0.0,0.0,0.0,1.0
2020-02-15,NH,0.0,0.0,0.0,0.0,1.0
2020-02-15,NJ,0.0,0.0,0.0,0.0,1.0
2020-02-15,NM,0.0,0.0,0.0,0.0,1.0
2020-02-15,NV,0.0,0.0,0.0,0.0,1.0
2020-02-15,NY,0.0,0.0,0.0,0.0,1.0
2020-02-15,OH,0.0,0.0,0.0,0.0,1.0
2020-02-15,OK,0.0,0.0,0.0,0.0,1.0
2020-02-15,OR,0.0,0.0,0.0,0.0,1.0
2020-02-15,PA,0.0,0.0,0.0,0.0,1.0
2020-02-15,PR,0.0,0.0,0.0,0.0,1.0
2020-02-15,RI,0.0,0.0,0.0,0.0,1.0
2020-02-15,SC,0.0,0.0,0.0,0.0,1.0
2020-02-15,SD,0.0,0.0,0.0,0.0,1.0
2020-02-15,TN,0.0,0.0,0.0,0.0,1.0
2020-02-15,TX,0.0,0.0,0.0,0.0,1.0
2020-02-15,UT,0.0,0.0,0.0,0.0,1.0
2020-02-15,VA,0.0,0.0,0.0,0.0,1.0
2020-02-15,VT,0.0,0.0,0.0,0.0,1.0
2020-02-15,WA,0.0,0.0,0.0,0.0,1.0
2020-02-15,WI,0.0,0.0,0.0,0.0,1.0
2020-02-15,WV,0.0,0.0,0.0,0.0,1.0
2020-02-15,WY,0.0,0.0,0.0,0.0,1.0
2020-02-16,AK,0.0,0.0,0.0,0.0,1.0
2020-02-16,AL,0.0,0.0,0.0,0.0,1.0
2020-02-16,AR,0.0,0.0,0.0,0.0,1.0
2020-02-16,AZ,0.0,0.0,0.0,0.0,1.0
2020-02-16,CA,0.0,0.0,0.0,0.0,1.0
2020-02-16,CO,0.0,0.0,0.0,0.0,1.0
2020-02-16,CT,0.0,0.0,0.0,0.0,1.0
2020-02-16,DC,0.0,0.0,0.0,0.0,1.0
2020-02-16,DE,0.0,0.0,0.0,0.0,1.0
2020-02-16,FL,0.0,0.0,0.0,0.0,1.0
2020-02-16,GA,0.0,0.0,0.0,0.0,1.0
2020-02-16,HI,0.0,0.0,0.0,0.0,1.0
2020-02-16,IA,0.0,0.0,0.0,0.0,1.0
2020-02-16,ID,0.0,0.0,0.0,0.0,1.0
2020-02-16,IL,0.0,0.0,0.0,0.0,1.0
2020-02-16,IN,0.0,0.0,0.0,0.0,1.0
2020-02-16,KS,0.0,0.0,0.0,0.0,1.0
2020-02-16,KY,0.0,0.0,0.0,0.0,1.0
2020-02-16,LA,0.0,0.0,0.0,0.0,1.0
2020-02-16,MA,0.0,0.0,0.0,0.0,1.0
2020-02-16,MD,0.0,0.0,0.0,0.0,1.0
2020-02-16,ME,0.0,0.0,0.0,0.0,1.0
2020-02-16,MI,0.0,0.0,0.0,0.0,1.0
2020-02-16,MN,0.0,0.0,0.0,0.0,1.0
2020-02-16,MO,0.0,0.0,0.0,0.0,1.0
2020-02-16,MS,0.0,0.0,0.0,0.0,1.0
2020-02-16,MT,0.0,0.0,0.0,0.0,1.0
2020-02-16,NC,0.0,0.0,0.0,0.0,1.0
2020-02-16,ND,0.0,0.0,0.0,0.0,1.0
2020-02-16,NE,0.0,0.0,0.0,0.0,1.0
2020-02-16,NH,0.0,0.0,0.0,0.0,1.0
2020-02-16,NJ,0.0,0.0,0.0,0.0,1.0
2020-02-16,NM,0.0,0.0,0.0,0.0,1.0
2020-02-16,NV,0.0,0.0,0.0,0.0,1.0
2020-02-16,NY,0.0,0.0,0.0,0.0,1.0
2020-02-16,OH,0.0,0.0,0.0,0.0,1.0
2020-02-16,OK,0.0,0.0,0.0,0.0,1.0
2020-02-16,OR,0.0,0.0,0.0,0.0,1.0
2020-02-16,PA,0.0,0.0,0.0,0.0,1.0
2020-02-16,PR,0.0,0.0,0.0,0.0,1.0
2020-02-16,RI,0.0,0.0,0.0,0.0,1.0
2020-02-16,SC,0.0,0.0,0.0,0.0,1.0
2020-02-16,SD,0.0,0.0,0.0,0.0,1.0
2020-02-16,TN,0.0,0.0,0.0,0.0,1.0
2020-02-16,TX,0.0,0.0,0.0,0.0,1.0
2020-02-16,UT,0.0,0.0,0.0,0.0,1.0
2020-02-16,VA,0.0,0.0,0.0,0.0,1.0
2020-02-16,VT,0.0,0.0,0.0,0.0,1.0
2020-02-16,WA,0.0,0.0,0.0,0.0,1.0
2020-02-16,WI,0.0,0.0,0.0,0.0,1.0
2020-02-16,WV,0.0,0.0,0.0,0.0,1.0
2020-02-16,WY,0.0,0.0,0.0,0.0,1.0
2020-02-17,AK,0.0,0.0,0.0,0.0,1.0
2020-02-17,AL,0.0,0.0,0.0,0.0,1.0
2020-02-17,AR,0.0,0.0,0.0,0.0,1.0
2020-02-17,AZ,0.0,0.0,0.0,0.0,1.0
2020-02-17,CA,0.0,0.0,0.0,0.0,1.0
2020-02-17,CO,0.0,0.0,0.0,0.0,1.0
2020-02-17,CT,0.0,0.0,0.0,0.0,1.0
2020-02-17,DC,0.0,0.0,0.0,0.0,1.0
2020-02-17,DE,0.0,0.0,0.0,0.0,1.0
2020-02-17,FL,0.0,0.0,0.0,0.0,1.0
2020-02-17,GA,0.0,0.0,0.0,0.0,1.0
2020-02-17,HI,0.0,0.0,0.0,0.0,1.0
2020-02-17,IA,0.0,0.0,0.0,0.0,1.0
2020-02-17,ID,0.0,0.0,0.0,0.0,1.0
2020-02-17,IL,0.0,0.0,0.0,0.0,1.0
2020-02-17,IN,0.0,0.0,0.0,0.0,1.0
2020-02-17,KS,0.0,0.0,0.0,0.0,1.0
2020-02-17,KY,0.0,0.0,0.0,0.0,1.0
2020-02-17,LA,0.0,0.0,0.0,0.0,1.0
2020-02-17,MA,0.0,0.0,0.0,0.0,1.0
2020-02-17,MD,0.0,0.0,0.0,0.0,1.0
2020-02-17,ME,0.0,0.0,0.0,0.0,1.0
2020-02-17,MI,0.0,0.0,0.0,0.0,1.0
2020-02-17,MN,0.0,0.0,0.0,0.0,1.0
2020-02-17,MO,0.0,0.0,0.0,0.0,1.0
2020-02-17,MS,0.0,0.0,0.0,0.0,1.0
2020-02-17,MT,0.0,0.0,0.0,0.0,1.0
2020-02-17,NC,0.0,0.0,0.0,0.0,1.0
2020-02-17,ND,0.0,0.0,0.0,0.0,1.0
2020-02-17,NE,0.0,0.0,0.0,0.0,1.0
2020-02-17,NH,0.0,0.0,0.0,0.0,1.0
2020-02-17,NJ,0.0,0.0,0.0,0.0,1.0
2020-02-17,NM,0.0,0.0,0.0,0.0,1.0
2020-02-17,NV,0.0,0.0,0.0,0.0,1.0
2020-02-17,NY,0.0,0.0,0.0,0.0,1.0
2020-02-17,OH,0.0,0.0,0.0,0.0,1.0
2020-02-17,OK,0.0,0.0,0.0,0.0,1.0
2020-02-17,OR,0.0,0.0,0.0,0.0,1.0
2020-02-17,PA,0.0,0.0,0.0,0.0,1.0
2020-02-17,PR,0.0,0.0,0.0,0.0,1.0
2020-02-17,RI,0.0,0.0,0.0,0.0,1.0
2020-02-17,SC,0.0,0.0,0.0,0.0,1.0
2020-02-17,SD,0.0,0.0,0.0,0.0,1.0
2020-02-17,TN,0.0,0.0,0.0,0.0,1.0
2020-02-17,TX,0.0,0.0,0.0,0.0,1.0
2020-02-17,UT,0.0,0.0,0.0,0.0,1.0
2020-02-17,VA,0.0,0.0,0.0,0.0,1.0
2020-02-17,VT,0.0,0.0,0.0,0.0,1.0
2020-02-17,WA,0.0,0.0,0.0,0.0,1.0
2020-02-17,WI,0.0,0.0,0.0,0.0,1.0
2020-02-17,WV,0.0,0.0,0.0,0.0,1.0
2020-02-17,WY,0.0,0.0,0.0,0.0,1.0
2020-02-18,AK,0.0,0.0,0.0,0.0,1.0
2020-02-18,AL,0.0,0.0,0.0,0.0,1.0
2020-02-18,AR,0.0,0.0,0.0,0.0,1.0
2020-02-18,AZ,0.0,0.0,0.0,0.0,1.0
2020-02-18,CA,0.0,0.0,0.0,0.0,1.0
2020-02-18,CO,0.0,0.0,0.0,0.0,1.0
2020-02-18,CT,0.0,0.0,0.0,0.0,1.0
2020-02-18,DC,0.0,0.0,0.0,0.0,1.0
2020-02-18,DE,0.0,0.0,0.0,0.0,1.0
2020-02-18,FL,0.0,0.0,0.0,0.0,1.0
2020-02-18,GA,0.0,0.0,0.0,0.0,1.0
2020-02-18,HI,0.0,0.0,0.0,0.0,1.0
2020-02-18,IA,0.0,0.0,0.0,0.0,1.0
2020-02-18,ID,0.0,0.0,0.0,0.0,1.0
2020-02-18,IL,0.0,0.0,0.0,0.0,1.0
2020-02-18,IN,0.0,0.0,0.0,0.0,1.0
2020-02-18,KS,0.0,0.0,0.0,0.0,1.0
2020-02-18,KY,0.0,0.0,0.0,0.0,1.0
2020-02-18,LA,0.0,0.0,0.0,0.0,1.0
2020-02-18,MA,0.0,0.0,0.0,0.0,1.0
2020-02-18,MD,0.0,0.0,0.0,0.0,1.0
2020-02-18,ME,0.0,0.0,0.0,0.0,1.0
2020-02-18,MI,0.0,0.0,0.0,0.0,1.0
2020-02-18,MN,0.0,0.0,0.0,0.0,1.0
2020-02-18,MO,0.0,0.0,0.0,0.0,1.0
2020-02-18,MS,0.0,0.0,0.0,0.0,1.0
2020-02-18,MT,0.0,0.0,0.0,0.0,1.0
2020-02-18,NC,0.0,0.0,0.0,0.0,1.0
2020-02-18,ND,0.0,0.0,0.0,0.0,1.0
2020-02-18,NE,0.0,0.0,0.0,0.0,1.0
2020-02-18,NH,0.0,0.0,0.0,0.0,1.0
2020-02-18,NJ,0.0,0.0,0.0,0.0,1.0
2020-02-18,NM,0.0,0.0,0.0,0.0,1.0
2020-02-18,NV,0.0,0.0,0.0,0.0,1.0
2020-02-18,NY,0.0,0.0,0.0,0.0,1.0
2020-02-18,OH,0.0,0.0,0.0,0.0,1.0
2020-02-18,OK,0.0,0.0,0.0,0.0,1.0
2020-02-18,OR,0.0,0.0,0.0,0.0,1.0
2020-02-18,PA,0.0,0.0,0.0,0.0,1.0
2020-02-18,PR,0.0,0.0,0.0,0.0,1.0
2020-02-18,RI,0.0,0.0,0.0,0.0,1.0
2020-02-18,SC,0.0,0.0,0.0,0.0,1.0
2020-02-18,SD,0.0,0.0,0.0,0.0,1.0
2020-02-18,TN,0.0,0.0,0.0,0.0,1.0
2020-02-18,TX,0.0,0.0,0.0,0.0,1.0
2020-02-18,UT,0.0,0.0,0.0,0.0,1.0
2020-02-18,VA,0.0,0.0,0.0,0.0,1.0
2020-02-18,VT,0.0,0.0,0.0,0.0,1.0
2020-02-18,WA,0.0,0.0,0.0,0.0,1.0
2020-02-18,WI,0.0,0.0,0.0,0.0,1.0
2020-02-18,WV,0.0,0.0,0.0,0.0,1.0
2020-02-18,WY,0.0,0.0,0.0,0.0,1.0
2020-02-19,AK,0.0,0.0,0.0,0.0,1.0
2020-02-19,AL,0.0,0.0,0.0,0.0,1.0
2020-02-19,AR,0.0,0.0,0.0,0.0,1.0
2020-02-19,AZ,0.0,0.0,0.0,0.0,1.0
2020-02-19,CA,0.0,0.0,0.0,0.0,1.0
2020-02-19,CO,0.0,0.0,0.0,0.0,1.0
2020-02-19,CT,0.0,0.0,0.0,0.0,1.0
2020-02-19,DC,0.0,0.0,0.0,0.0,1.0
2020-02-19,DE,0.0,0.0,0.0,0.0,1.0
2020-02-19,FL,0.0,0.0,0.0,0.0,1.0
2020-02-19,GA,0.0,0.0,0.0,0.0,1.0
2020-02-19,HI,0.0,0.0,0.0,0.0,1.0
2020-02-19,IA,0.0,0.0,0.0,0.0,1.0
2020-02-19,ID,0.0,0.0,0.0,0.0,1.0
2020-02-19,IL,0.0,0.0,0.0,0.0,1.0
2020-02-19,IN,0.0,0.0,0.0,0.0,1.0
2020-02-19,KS,0.0,0.0,0.0,0.0,1.0
2020-02-19,KY,0.0,0.0,0.0,0.0,1.0
2020-02-19,LA,0.0,0.0,0.0,0.0,1.0
2020-02-19,MA,0.0,0.0,0.0,0.0,1.0
2020-02-19,MD,0.0,0.0,0.0,0.0,1.0
2020-02-19,ME,0.0,0.0,0.0,0.0,1.0
2020-02-19,MI,0.0,0.0,0.0,0.0,1.0
2020-02-19,MN,0.0,0.0,0.0,0.0,1.0
2020-02-19,MO,0.0,0.0,0.0,0.0,1.0
2020-02-19,MS,0.0,0.0,0.0,0.0,1.0
2020-02-19,MT,0.0,0.0,0.0,0.0,1.0
2020-02-19,NC,0.0,0.0,0.0,0.0,1.0
2020-02-19,ND,0.0,0.0,0.0,0.0,1.0
2020-02-19,NE,0.0,0.0,0.0,0.0,1.0
2020-02-19,NH,0.0,0.0,0.0,0.0,1.0
2020-02-19,NJ,0.0,0.0,0.0,0.0,1.0
2020-02-19,NM,0.0,0.0,0.0,0.0,1.0
2020-02-19,NV,0.0,0.0,0.0,0.0,1.0
2020-02-19,NY,0.0,0.0,0.0,0.0,1.0
2020-02-19,OH,0.0,0.0,0.0,0.0,1.0
2020-02-19,OK,0.0,0.0,0.0,0.0,1.0
2020-02-19,OR,0.0,0.0,0.0,0.0,1.0
2020-02-19,PA,0.0,0.0,0.0,0.0,1.0
2020-02-19,PR,0.0,0.0,0.0,0.0,1.0
2020-02-19,RI,0.0,0.0,0.0,0.0,1.0
2020-02-19,SC,0.0,0.0,0.0,0.0,1.0
2020-02-19,SD,0.0,0.0,0.0,0.0,1.0
2020-02-19,TN,0.0,0.0,0.0,0.0,1.0
2020-02-19,TX,0.0,0.0,0.0,0.0,1.0
2020-02-19,UT,0.0,0.0,0.0,0.0,1.0
2020-02-19,VA,0.0,0.0,0.0,0.0,1.0
2020-02-19,VT,0.0,0.0,0.0,0.0,1.0
2020-02-19,WA,0.0,0.0,0.0,0.0,1.0
2020-02-19,WI,0.0,0.0,0.0,0.0,1.0
2020-02-19,WV,0.0,0.0,0.0,0.0,1.0
2020-02-19,WY,0.0,0.0,0.0,0.0,1.0
2020-02-20,AK,0.0,0.0,0.0,0.0,1.0
2020-02-20,AL,0.0,0.0,0.0,0.0,1.0
2020-02-20,AR,0.0,0.0,0.0,0.0,1.0
2020-02-20,AZ,0.0,0.0,0.0,0.0,1.0
2020-02-20,CA,0.0,0.0,0.0,0.0,1.0
2020-02-20,CO,0.0,0.0,0.0,0.0,1.0
2020-02-20,CT,0.0,0.0,0.0,0.0,1.0
2020-02-20,DC,0.0,0.0,0.0,0.0,1.0
2020-02-20,DE,0.0,0.0,0.0,0.0,1.0
2020-02-20,FL,0.0,0.0,0.0,0.0,1.0
2020-02-20,GA,0.0,0.0,0.0,0.0,1.0
2020-02-20,HI,0.0,0.0,0.0,0.0,1.0
2020-02-20,IA,0.0,0.0,0.0,0.0,1.0
2020-02-20,ID,0.0,0.0,0.0,0.0,1.0
2020-02-20,IL,0.0,0.0,0.0,0.0,1.0
2020-02-20,IN,0.0,0.0,0.0,0.0,1.0
2020-02-20,KS,0.0,0.0,0.0,0.0,1.0
2020-02-20,KY,0.0,0.0,0.0,0.0,1.0
2020-02-20,LA,0.0,0.0,0.0,0.0,1.0
2020-02-20,MA,0.0,0.0,0.0,0.0,1.0
2020-02-20,MD,0.0,0.0,0.0,0.0,1.0
2020-02-20,ME,0.0,0.0,0.0,0.0,1.0
2020-02-20,MI,0.0,0.0,0.0,0.0,1.0
2020-02-20,MN,0.0,0.0,0.0,0.0,1.0
2020-02-20,MO,0.0,0.0,0.0,0.0,1.0
2020-02-20,MS,0.0,0.0,0.0,0.0,1.0
2020-02-20,MT,0.0,0.0,0.0,0.0,1.0
2020-02-20,NC,0.0,0.0,0.0,0.0,1.0
2020-02-20,ND,0.0,0.0,0.0,0.0,1.0
2020-02-20,NE,0.0,0.0,0.0,0.0,1.0
2020-02-20,NH,0.0,0.0,0.0,0.0,1.0
2020-02-20,NJ,0.0,0.0,0.0,0.0,1.0
2020-02-20,NM,0.0,0.0,0.0,0.0,1.0
2020-02-20,NV,0.0,0.0,0.0,0.0,1.0
2020-02-20,NY,0.0,0.0,0.0,0.0,1.0
2020-02-20,OH,0.0,0.0,0.0,0.0,1.0
2020-02-20,OK,0.0,0.0,0.0,0.0,1.0
2020-02-20,OR,0.0,0.0,0.0,0.0,1.0
2020-02-20,PA,0.0,0.0,0.0,0.0,1.0
2020-02-20,PR,0.0,0.0,0.0,0.0,1.0
2020-02-20,RI,0.0,0.0,0.0,0.0,1.0
2020-02-20,SC,0.0,0.0,0.0,0.0,1.0
2020-02-20,SD,0.0,0.0,0.0,0.0,1.0
2020-02-20,TN,0.0,0.0,0.0,0.0,1.0
2020-02-20,TX,0.0,0.0,0.0,0.0,1.0
2020-02-20,UT,0.0,0.0,0.0,0.0,1.0
2020-02-20,VA,0.0,0.0,0.0,0.0,1.0
2020-02-20,VT,0.0,0.0,0.0,0.0,1.0
2020-02-20,WA,0.0,0.0,0.0,0.0,1.0
2020-02-20,WI,0.0,0.0,0.0,0.0,1.0
2020-02-20,WV,0.0,0.0,0.0,0.0,1.0
2020-02-20,WY,0.0,0.0,0.0,0.0,1.0
2020-02-21,AK,0.0,0.0,0.0,0.0,1.0
2020-02-21,AL,0.0,0.0,0.0,0.0,1.0
2020-02-21,AR,0.0,0.0,0.0,0.0,1.0
2020-02-21,AZ,0.0,0.0,0.0,0.0,1.0
2020-02-21,CA,0.0,0.0,0.0,0.0,1.0
2020-02-21,CO,0.0,0.0,0.0,0.0,1.0
2020-02-21,CT,0.0,0.0,0.0,0.0,1.0
2020-02-21,DC,0.0,0.0,0.0,0.0,1.0
2020-02-21,DE,0.0,0.0,0.0,0.0,1.0
2020-02-21,FL,0.0,0.0,0.0,0.0,1.0
2020-02-21,GA,0.0,0.0,0.0,0.0,1.0
2020-02-21,HI,0.0,0.0,0.0,0.0,1.0
2020-02-21,IA,0.0,0.0,0.0,0.0,1.0
2020-02-21,ID,0.0,0.0,0.0,0.0,1.0
2020-02-21,IL,0.0,0.0,0.0,0.0,1.0
2020-02-21,IN,0.0,0.0,0.0,0.0,1.0
2020-02-21,KS,0.0,0.0,0.0,0.0,1.0
2020-02-21,KY,0.0,0.0,0.0,0.0,1.0
2020-02-21,LA,0.0,0.0,0.0,0.0,1.0
2020-02-21,MA,0.0,0.0,0.0,0.0,1.0
2020-02-21,MD,0.0,0.0,0.0,0.0,1.0
2020-02-21,ME,0.0,0.0,0.0,0.0,1.0
2020-02-21,MI,0.0,0.0,0.0,0.0,1.0
2020-02-21,MN,0.0,0.0,0.0,0.0,1.0
2020-02-21,MO,0.0,0.0,0.0,0.0,1.0
2020-02-21,MS,0.0,0.0,0.0,0.0,1.0
2020-02-21,MT,0.0,0.0,0.0,0.0,1.0
2020-02-21,NC,0.0,0.0,0.0,0.0,1.0
2020-02-21,ND,0.0,0.0,0.0,0.0,1.0
2020-02-21,NE,0.0,0.0,0.0,0.0,1.0
2020-02-21,NH,0.0,0.0,0.0,0.0,1.0
2020-02-21,NJ,0.0,0.0,0.0,0.0,1.0
2020-02-21,NM,0.0,0.0,0.0,0.0,1.0
2020-02-21,NV,0.0,0.0,0.0,0.0,1.0
2020-02-21,NY,0.0,0.0,0.0,0.0,1.0
2020-02-21,OH,0.0,0.0,0.0,0.0,1.0
2020-02-21,OK,0.0,0.0,0.0,0.0,1.0
2020-02-21,OR,0.0,0.0,0.0,0.0,1.0
2020-02-21,PA,0.0,0.0,0.0,0.0,1.0
2020-02-21,PR,0.0,0.0,0.0,0.0,1.0
2020-02-21,RI,0.0,0.0,0.0,0.0,1.0
2020-02-21,SC,0.0,0.0,0.0,0.0,1.0
2020-02-21,SD,0.0,0.0,0.0,0.0,1.0
2020-02-21,TN,0.0,0.0,0.0,0.0,1.0
2020-02-21,TX,0.0,0.0,0.0,0.0,1.0
2020-02-21,UT,0.0,0.0,0.0,0.0,1.0
2020-02-21,VA,0.0,0.0,0.0,0.0,1.0
2020-02-21,VT,0.0,0.0,0.0,0.0,1.0
